label,title
genuine,F-35 fighter jet fires 55 rounds per second
genuine,"Rio Olympics: Athletes welcomed with condoms, air conditioning"
genuine,"ISIS claims responsibility for attack on oil field near Kirkuk, Iraq"
genuine,Why did Simon & Garfunkel break up after just 5 years?
genuine,Archeologists uncover Cape Verde's lost slave history
genuine,"1 dead, multiple injured in Austin shootings"
genuine,Jupiter's atmosphere is hotter than molten lava
genuine,"More Colorado kids in hospital for marijuana since legalization, study says"
genuine,The world's most-loved airline is...
genuine,Trump rescued from stalled elevator
genuine,Scientists find cancer in million-year-old fossil and it could change everything
genuine,Meet Graham: a 'human' that can survive car crashes
genuine,Assange: 'We have more material related to the Hillary Clinton campaign'
genuine,The last VCR will be manufactured this month
genuine,Why hot cars can kill your child or pet
genuine,A century of changing heights
genuine,World's deepest' sinkhole in South China Sea
genuine,"""Kristen Stewart: """"I'm really in love with my girlfriend"""""""
genuine,A bacteria found in our noses might be a superbug killer
genuine,Lava from Hawaii's Kilauea Volcano reaches Pacific Ocean
genuine,Girl killed after zoo elephant threw rock at her
genuine,What was that mystery light in the sky?
genuine,Cincinnati Zoo welcomes new bundle of joy
genuine,"Clinton, Trump ratings race too close to call"
genuine,Trump and RNC attack presidential debate schedule
genuine,"Medical marijuana has potential as Alzheimer's treatment, study says"
genuine,Hot air balloon crashes in Texas
genuine,Julian Assange: We have more material on Clinton
genuine,"Air Force drops Humvees from 5,000 feet"
genuine,This shirt once offended Walmart
genuine,Man wins island resort with $49 raffle ticket
genuine,Mysterious undersea orb caught on camera
genuine,"3 killed in shooting at party in Washington, police say"
genuine,The Ice Bucket Challenge actually worked
genuine,Sheryl Sandberg hopes a woman will be president for her kids' sake
genuine,The height of friendship: Norway considers giving Finland a mountain
genuine,China cracks down on Great Wall brick thieves
genuine,Prosecutor: 2 arrests in Belgium terror probe
genuine,Thawed reindeer carcass blamed in anthrax outbreak
genuine,Is this the world's craziest new skyscraper?
genuine,Former WH staffer becomes first transgender woman to address DNC
genuine,The Democrats' Republican moment
genuine,Cockroach milk: The drink you didn't know you've been missing
genuine,www.cnn.com
genuine,Did Hillary Clinton just channel Lil Wayne?
genuine,A rebuilt Sandy Hook Elementary will open to students in August
genuine,Father of slain Muslim U.S. soldier to Trump: 'You have sacrificed nothing and no one'
genuine,"New details: Sharks, secrets and the sinking of the USS Indianapolis"
genuine,World's deepest' underwater sinkhole found in China
genuine,Julian Assange speaks with Anderson Cooper
genuine,"Judge dismisses claims of 29 would-be Prince heirs, narrowing list to six"
genuine,Colorado hail storm has tennis ball-size ice
genuine,7.7-magnitude earthquake strikes Mariana Islands
genuine,Record-setting footprint from a flesh-eating dinosaur discovered
genuine,Great Big Story
genuine,Tim Kaine under scrutiny for abortion comment
genuine,Trump on 'lock her up' chant: 'I'm starting to agree'
genuine,Feds probing Clinton campaign hacking
genuine,Meet Graham: a 'human' that can survive car crashes
genuine,The Top 1% haven't captured all income gains
genuine,F-35 fighter jet fires 55 rounds per second
genuine,Plus-size model body-shamed for losing weight
genuine,Great Big Story
genuine,Is Black Lives Matter blowing it?
genuine,"Khizr Khan, and the moment American Muslims have been waiting for"
genuine,Great Big Story
genuine,Pope visits Auschwitz concentration camp
genuine,Little girl has tea party with officer who saved her life
genuine,"Clinton, Trump ratings race too close to call"
genuine,The height of friendship: Norway considers giving Finland a mountain
genuine,Pope makes historic visit to Auschwitz concentration camp
genuine,Photos from CNN's post
genuine,Girls stayed up late to see Hillary Clinton make history
genuine,Florida health officials confirm local Zika transmission
genuine,"Clinton economy would create 10 million jobs, according to Moody's"
genuine,Sheryl Sandberg hopes a woman will be president for her kids' sake
genuine,World's deepest' sinkhole in South China Sea
genuine,"""Time Kaine talks about """"Dad Jokes"""""""
genuine,Exclusive: Behind-the-scenes moments with Hillary Clinton
genuine,Dramatic horse rescue documented on Twitter sparks big reaction
genuine,Has Clinton's convention message resonated with the party?
genuine,The world's most beautiful places to read
genuine,China cracks down on Great Wall brick thieves
genuine,"Two weeks, two conventions, 150 seconds"
genuine,Pope Francis makes historic visit to Auschwitz
genuine,Thawed reindeer carcass blamed in anthrax outbreak
genuine,Former WH staffer becomes first transgender woman to address DNC
genuine,The easiest way to double your money
genuine,Boy raises $20k for children's hospital
genuine,Biden to appear on 'Law & Order: SVU'
genuine,World's fastest jet crew reunites with SR-71
genuine,The 2016 conventions in... GIFs
genuine,Did Hillary Clinton just channel Lil Wayne?
genuine,Father of slain Muslim U.S. soldier to Trump: 'You have sacrificed nothing and no one'
genuine,Imagine Trump in the Oval Office facing a real crisis'
genuine,Hillary Clinton accepts the Democratic nomination for Presiden...
genuine,Hillary on guns
genuine,Hillary Clinton: Deal me in
genuine,Hillary: I'll work with Bernie to make college affordable
genuine,Hillary Clinton accepts the nomination
genuine,Hillary Clinton thanks Bernie Sanders
genuine,Chelsea Clinton introduces Hillary
genuine,Katy Perry: 'Let's Roar for Hillary!'
genuine,Khizr Khan to Trump: 'You have sacrificed nothing'
genuine,Trump says he would like to 'hit' DNC speakers who disparaged him
genuine,Kareem Abdul-Jabbar slams Trump with Michael Jordan joke
genuine,"Donald Trump, you are no Ronald Reagan': Reagan official"
genuine,"""""""You're so vain,"""" Donald Trump"""
genuine,"Cuomo: Red, white and blue are the only colors that matter"
genuine,Trump's business record bashed at the DNC*
genuine,Carole King sings 'You've Got a Friend' at DNC
genuine,Beauty queen gets prison for faking cancer
genuine,Dukakis on Trump: 'This guy's a screwball'
genuine,Sarah McBride: 'Hillary Clinton understands the urgency of our...
genuine,Melania Trump's website taken down amid controversy
genuine,Lava from Hawaii's Kilauea Volcano reaches Pacific Ocean
genuine,Star Swain sings national anthem at DNC
genuine,These Dems are sleeping in the woods for Bernie Sanders
genuine,Inside the world's deepest blue hole
genuine,Chelsea Clinton poses question to Ivanka Trump
genuine,Stand in Hillary's shoes as she makes history
genuine,Great Big Story
genuine,5 stunning stats about Harry Potter
genuine,Great Big Story
genuine,Scientists find cancer in million-year-old fossil and it could change everything
genuine,Ask Jake and Brianna about the #DemConvention
genuine,Great Big Story
genuine,What was that mystery light in the sky?
genuine,This shirt once offended Walmart
genuine,Donald Trump: Russia hacking comments were 'sarcastic'
genuine,Delta Aquarids meteor shower peaks this week
genuine,Boeing could kill production of its iconic 747 jumbo jet
genuine,Pope Francis fell during service
genuine,"Skytyping, wing walking and other aerial feats"
genuine,FDA to re-evaluate controversial ban on gay men donating blood
genuine,What was that mystery light in the sky?
genuine,Night 3 of the DNC in 90 seconds
genuine,Obama's two speeches: 12 years apart but alike in tone
genuine,Latinos disappointed with Clinton VP pick
genuine,Protesters breach barricade at DNC
genuine,Hillary Clinton's challenge: Igniting excitement
genuine,Fans are scared for this YouTube star's safety -- but she's totally fine
genuine,Why did Simon & Garfunkel break up after just 5 years?
genuine,Indonesia prepares to send 14 to the firing squad
genuine,A bacteria found in our noses might be a superbug killer
genuine,How Obama made some anti-Trump Republicans jealous
genuine,Jupiter's atmosphere is hotter than molten lava
genuine,Europe on the edge: The new normal
genuine,New findings reveal exactly what Jupiter's Great Red Spot is doing to the planet's atmosphere
genuine,Artist crafts political portraits out of cold hard cash
genuine,Wikileaks posts hacked DNC voicemails that reveal donors asking top-level officials for favors
genuine,Michael Bloomberg endorses Hillary Clinton and calls Donald Trump a 'dangerous demagogue' at DNC
genuine,Pope on killing of priest in France: 'World is at war'
genuine,See President Barack Obama's legacy-defining Democratic convention speech in its entirety
genuine,Gabby Giffords: 'strong women get things done'
genuine,How Obama made some anti-Trump Republicans jealous
genuine,"Barack Obama slams Trump, makes appeal for Hillary Clinton"
genuine,"""O'Malley: """"It's time to put a bully racist in his place"""""""
genuine,Biden on Trump: 'A bunch of malarkey'
genuine,Bloomberg on Trump: 'I know a con when I see one'
genuine,Leon Panetta calls Trump 'irresponsible'
genuine,What the World Needs Now is Love' at DNC
genuine,Lee Daniels talks gun violence at Democratic convention
genuine,I say Trump is a fraud': Jerry Brown
genuine,Mother of Orlando victim honors her son at DNC
genuine,Former CIA chief: Trump 'beyond the pale'
genuine,Dems accuse Trump of disloyalty over Clinton emails
genuine,NY mayor: Trump 'degraded women to make himself feel big'
genuine,"""Jane Sanders: """"We realize that this is a new chapter"""""""
genuine,Jane Sanders: We have to support Hillary Clinton
genuine,Donald Trump invites Russia to hack Hillary Clinton
genuine,Tim Kaine is nominated for VP at DNC
genuine,Great Big Story
genuine,The surprising secret to Bill and Hillary Clinton's marriage (via CNN Opinion)
genuine,14-year-old mariachi singer at DNC
genuine,"""Kristen Stewart: """"I'm really in love with my girlfriend"""""""
genuine,"More Colorado kids in hospital for marijuana since legalization, study says"
genuine,Chat with the oldest delegate at the DNC
genuine,Man wins island resort with $49 raffle ticket
genuine,Front pages document Hillary Clinton's historic moment without photo of her
genuine,Great Big Story
genuine,That time Walmart got offended by the idea of a female president
genuine,Royal patrol counts the Queen's swans
genuine,Chat with two teenage delegates
genuine,Mysterious undersea orb caught on camera
genuine,Great Big Story
genuine,Donald Trump: Minimum wage has to go up
genuine,Mosby: Decision not to proceed is agonizing
genuine,Trump on Clinton
genuine,Trump: I've never spoken to Putin
genuine,Flying at 200 feet in an open-air plane
genuine,John Hinckley Jr. set to be released
